id_brut_db,id_anunt_normalizat,id_procedura_finala,relatie
ot:SCN1067176:award-2,SCN1067176,,exclus: autoritate non-spital
ot:SCN1067176:award-3,SCN1067176,,exclus: autoritate non-spital
ot:SCN1067176:award-4,SCN1067176,,exclus: autoritate non-spital
ot:SCN1067176:award-5,SCN1067176,,exclus: autoritate non-spital
ot:SCN1067176:award-6,SCN1067176,,exclus: autoritate non-spital
ot:SCN1067176:award-7,SCN1067176,,exclus: autoritate non-spital
ot:SCN1067176:award-8,SCN1067176,,exclus: autoritate non-spital
ot:SCN1067176:award-9,SCN1067176,,exclus: autoritate non-spital
ot:2020/S 082-193204:award-1,193204-2020,,exclus: autoritate non-spital
ot:2020/S 082-193204:award-2,193204-2020,,exclus: autoritate non-spital
ot:2020/S 082-193204:award-3,193204-2020,,exclus: autoritate non-spital
ot:2020/S 082-193204:award-4,193204-2020,,exclus: autoritate non-spital
ot:2020/S 082-193204:award-5,193204-2020,,exclus: autoritate non-spital
ot:2020/S 082-193204:award-6,193204-2020,,exclus: autoritate non-spital
ot:2020/S 090-214365:award-1,214365-2020,,exclus: autoritate non-spital
ot:CAN1032607:award-1,CAN1032607,,exclus: autoritate non-spital
ot:CAN1032642:award-1,CAN1032642,,exclus: autoritate non-spital
ot:SCN1061214:award-1,SCN1061214,,exclus: entitate privata (SRL/SA)
ot:2020/S 105-253560:award-1,253560-2020,,exclus: autoritate non-spital
ot:CAN1032706:award-1,CAN1032706,,exclus: autoritate non-spital
ot:CAN1032722:award-1,CAN1032722,,exclus: autoritate non-spital
ot:2020/S 084-198676:award-1,198676-2020,,exclus: unitate militara fara profil de spital
ot:2020/S 084-198676:award-2,198676-2020,,exclus: unitate militara fara profil de spital
ot:2020/S 084-198676:award-3,198676-2020,,exclus: unitate militara fara profil de spital
ot:2020/S 084-198676:award-4,198676-2020,,exclus: unitate militara fara profil de spital
ot:2020/S 096-229113:award-1,229113-2020,,exclus: autoritate non-spital
ot:2020/S 096-229116:award-1,229116-2020,,exclus: autoritate non-spital
ot:2020/S 096-229124:award-1,229124-2020,,exclus: autoritate non-spital
ot:2020/S 096-229226:award-2,229226-2020,,exclus: autoritate non-spital
ot:2020/S 096-229226:award-1,229226-2020,,exclus: autoritate non-spital
ot:CAN1032777:award-1,CAN1032777,,exclus: autoritate non-spital
ot:CAN1032797:award-1,CAN1032797,,exclus: autoritate non-spital
ot:2020/S 085-201529:award-1,201529-2020,,exclus: institut de cercetare / fara paturi de spital
ot:2020/S 085-201529:award-2,201529-2020,,exclus: institut de cercetare / fara paturi de spital
ot:2020/S 085-201529:award-3,201529-2020,,exclus: institut de cercetare / fara paturi de spital
ot:SCN1067447:award-1,SCN1067447,,exclus: autoritate non-spital
ot:SCN1067447:award-2,SCN1067447,,exclus: autoritate non-spital
ot:2020/S 100-240069:award-1,240069-2020,,exclus: autoritate non-spital
ot:CAN1032939:award-1,CAN1032939,,exclus: autoritate non-spital
ot:2020/S 090-214375:award-1,214375-2020,,exclus: autoritate non-spital
ot:2020/S 121-295230:award-1,295230-2020,,exclus: autoritate non-spital
ot:CAN1033109:award-1,CAN1033109,,exclus: unitate militara fara profil de spital
ot:CAN1033132:award-1,CAN1033132,,exclus: autoritate non-spital
ot:CAN1033133:award-1,CAN1033133,,exclus: autoritate non-spital
ot:SCN1067718:award-1,SCN1067718,,exclus: autoritate non-spital
ot:SCN1067718:award-2,SCN1067718,,exclus: autoritate non-spital
ot:SCN1067718:award-3,SCN1067718,,exclus: autoritate non-spital
ot:CAN1033227:award-1,CAN1033227,,exclus: autoritate non-spital
ot:CAN1033250:award-1,CAN1033250,,exclus: autoritate non-spital
ot:CAN1033252:award-1,CAN1033252,,exclus: autoritate non-spital
ot:CAN1033255:award-1,CAN1033255,,exclus: autoritate non-spital
ot:CAN1033266:award-1,CAN1033266,,exclus: autoritate non-spital
ot:2020/S 103-248191:award-1,248191-2020,,exclus: autoritate non-spital
ot:CAN1033312:award-1,CAN1033312,,exclus: autoritate non-spital
ot:CAN1033341:award-1,CAN1033341,,exclus: autoritate non-spital
ot:CAN1033344:award-1,CAN1033344,,exclus: autoritate non-spital
ot:CAN1033348:award-1,CAN1033348,,exclus: autoritate non-spital
ot:CAN1033399:award-1,CAN1033399,,exclus: autoritate non-spital
ot:CAN1033447:award-1,CAN1033447,,exclus: autoritate non-spital
ot:2020/S 096-229122:award-1,229122-2020,,exclus: autoritate non-spital
ot:2020/S 100-240475:award-1,240475-2020,,exclus: institut de cercetare / fara paturi de spital
ot:CAN1033615:award-1,CAN1033615,,exclus: autoritate non-spital
ot:CAN1033627:award-1,CAN1033627,,exclus: autoritate non-spital
ot:CN1021022:award-1,CN1021022,,exclus: autoritate non-spital
ot:CN1021022:award-2,CN1021022,,exclus: autoritate non-spital
ot:2020/S 117-283499:award-1,283499-2020,,exclus: unitate militara fara profil de spital
ot:CAN1033640:award-1,CAN1033640,,exclus: autoritate non-spital
ot:CAN1033644:award-1,CAN1033644,,exclus: autoritate non-spital
ot:CN1021117:award-1,CN1021117,,exclus: autoritate non-spital
ot:CN1021117:award-2,CN1021117,,exclus: autoritate non-spital
ot:SCN1062329:award-1,SCN1062329,,exclus: autoritate non-spital
ot:2020/S 022-047690:award-5,47690-2020,,exclus: autoritate non-spital
ot:2020/S 022-047690:award-6,47690-2020,,exclus: autoritate non-spital
ot:2020/S 022-047690:award-7,47690-2020,,exclus: autoritate non-spital
ot:2020/S 022-047690:award-2,47690-2020,,exclus: autoritate non-spital
ot:2020/S 022-047690:award-4,47690-2020,,exclus: autoritate non-spital
ot:2020/S 022-047690:award-1,47690-2020,,exclus: autoritate non-spital
ot:2020/S 022-047690:award-3,47690-2020,,exclus: autoritate non-spital
ot:2020/S 100-240325:award-1,240325-2020,,exclus: autoritate non-spital
ot:2020/S 106-256328:award-1,256328-2020,,exclus: autoritate non-spital
ot:2020/S 106-256328:award-2,256328-2020,,exclus: autoritate non-spital
ot:2020/S 106-256328:award-3,256328-2020,,exclus: autoritate non-spital
ot:2020/S 106-256328:award-4,256328-2020,,exclus: autoritate non-spital
ot:2020/S 106-256328:award-5,256328-2020,,exclus: autoritate non-spital
ot:2020/S 106-256328:award-6,256328-2020,,exclus: autoritate non-spital
ot:2020/S 110-266612:award-1,266612-2020,,exclus: unitate militara fara profil de spital
ot:2021/S 127-336684:award-1,336684-2021,,exclus: autoritate non-spital
336684-2021,336684-2021,,exclus: autoritate non-spital
ot:CAN1033906:award-1,CAN1033906,,exclus: autoritate non-spital
ot:CAN1033908:award-1,CAN1033908,,exclus: autoritate non-spital
ot:CAN1033910:award-1,CAN1033910,,exclus: autoritate non-spital
ot:SCN1068333:award-1,SCN1068333,,exclus: autoritate non-spital
ot:SCN1068333:award-2,SCN1068333,,exclus: autoritate non-spital
ot:SCN1068333:award-3,SCN1068333,,exclus: autoritate non-spital
ot:SCN1068333:award-4,SCN1068333,,exclus: autoritate non-spital
ot:SCN1068333:award-5,SCN1068333,,exclus: autoritate non-spital
ot:2020/S 197-475002:award-1,475002-2020,,exclus: autoritate non-spital
ot:CAN1033976:award-1,CAN1033976,,exclus: autoritate non-spital
ot:CAN1033987:award-1,CAN1033987,,exclus: autoritate non-spital
ot:SCN1062601:award-1,SCN1062601,,exclus: autoritate non-spital
ot:SCN1062601:award-2,SCN1062601,,exclus: autoritate non-spital
ot:SCN1062601:award-3,SCN1062601,,exclus: autoritate non-spital
ot:SCN1062601:award-4,SCN1062601,,exclus: autoritate non-spital
ot:SCN1062601:award-5,SCN1062601,,exclus: autoritate non-spital
ot:SCN1062601:award-6,SCN1062601,,exclus: autoritate non-spital
ot:SCN1062601:award-7,SCN1062601,,exclus: autoritate non-spital
ot:2020/S 102-245951:award-1,245951-2020,,exclus: autoritate non-spital
ot:CAN1034164:award-1,CAN1034164,,exclus: autoritate non-spital
ot:CAN1034179:award-1,CAN1034179,,exclus: autoritate non-spital
ot:CN1021280:award-1,CN1021280,,exclus: autoritate non-spital
ot:CN1021280:award-2,CN1021280,,exclus: autoritate non-spital
ot:CN1021280:award-3,CN1021280,,exclus: autoritate non-spital
ot:2020/S 103-248021:award-1,248021-2020,,exclus: autoritate non-spital
ot:2020/S 106-256553:award-1,256553-2020,,exclus: autoritate non-spital
ot:CAN1034244:award-1,CAN1034244,,exclus: autoritate non-spital
ot:SCN1068542:award-1,SCN1068542,,exclus: autoritate non-spital
ot:SCN1068542:award-2,SCN1068542,,exclus: autoritate non-spital
ot:CAN1034287:award-1,CAN1034287,,exclus: autoritate non-spital
ot:SCN1068655:award-1,SCN1068655,,exclus: autoritate non-spital
ot:SCN1068655:award-2,SCN1068655,,exclus: autoritate non-spital
ot:SCN1068655:award-3,SCN1068655,,exclus: autoritate non-spital
ot:SCN1068655:award-4,SCN1068655,,exclus: autoritate non-spital
ot:SCN1068655:award-5,SCN1068655,,exclus: autoritate non-spital
ot:SCN1068655:award-6,SCN1068655,,exclus: autoritate non-spital
ot:SCN1068655:award-7,SCN1068655,,exclus: autoritate non-spital
ot:SCN1068655:award-8,SCN1068655,,exclus: autoritate non-spital
ot:CN1021322:award-1,CN1021322,,exclus: autoritate non-spital
ot:CN1021322:award-2,CN1021322,,exclus: autoritate non-spital
ot:CN1021322:award-3,CN1021322,,exclus: autoritate non-spital
ot:CN1021322:award-4,CN1021322,,exclus: autoritate non-spital
ot:CN1021322:award-5,CN1021322,,exclus: autoritate non-spital
ot:CN1021415:award-1,CN1021415,,exclus: entitate privata (SRL/SA)
ot:CN1021415:award-2,CN1021415,,exclus: entitate privata (SRL/SA)
ot:2020/S 115-278870:award-1,278870-2020,,exclus: unitate militara fara profil de spital
ot:2020/S 115-278870:award-2,278870-2020,,exclus: unitate militara fara profil de spital
ot:2020/S 115-278870:award-3,278870-2020,,exclus: unitate militara fara profil de spital
ot:CAN1034499:award-1,CAN1034499,,exclus: autoritate non-spital
ot:CAN1034503:award-1,CAN1034503,,exclus: autoritate non-spital
ot:CAN1034505:award-1,CAN1034505,,exclus: autoritate non-spital
ot:2020/S 116-281566:award-1,281566-2020,,exclus: unitate militara fara profil de spital
ot:SCN1069016:award-1,SCN1069016,,exclus: institut de cercetare / fara paturi de spital
ot:SCN1069016:award-2,SCN1069016,,exclus: institut de cercetare / fara paturi de spital
ot:CN1021548:award-1,CN1021548,,exclus: autoritate non-spital
ot:SCN1061274:award-1,SCN1061274,,exclus: autoritate non-spital
ot:SCN1069239:award-1,SCN1069239,,exclus: autoritate non-spital
ot:SCN1069239:award-2,SCN1069239,,exclus: autoritate non-spital
ot:SCN1063158:award-1,SCN1063158,,exclus: autoritate non-spital
ot:SCN1063158:award-2,SCN1063158,,exclus: autoritate non-spital
ot:SCN1063158:award-3,SCN1063158,,exclus: autoritate non-spital
ot:CN1021730:award-1,CN1021730,,exclus: autoritate non-spital
ot:CN1021730:award-2,CN1021730,,exclus: autoritate non-spital
ot:CN1021730:award-3,CN1021730,,exclus: autoritate non-spital
ot:CN1021730:award-4,CN1021730,,exclus: autoritate non-spital
ot:CN1021730:award-5,CN1021730,,exclus: autoritate non-spital
ot:CN1021730:award-6,CN1021730,,exclus: autoritate non-spital
ot:CN1021730:award-7,CN1021730,,exclus: autoritate non-spital
ot:CAN1035202:award-1,CAN1035202,,exclus: autoritate non-spital
ot:CN1018525:award-1,CN1018525,,exclus: autoritate non-spital
ot:CN1021735:award-1,CN1021735,,exclus: entitate privata (SRL/SA)
ot:CN1021735:award-10,CN1021735,,exclus: entitate privata (SRL/SA)
ot:CN1021735:award-11,CN1021735,,exclus: entitate privata (SRL/SA)
ot:CN1021735:award-12,CN1021735,,exclus: entitate privata (SRL/SA)
ot:CN1021735:award-13,CN1021735,,exclus: entitate privata (SRL/SA)
ot:CN1021735:award-14,CN1021735,,exclus: entitate privata (SRL/SA)
ot:CN1021735:award-15,CN1021735,,exclus: entitate privata (SRL/SA)
ot:CN1021735:award-2,CN1021735,,exclus: entitate privata (SRL/SA)
ot:CN1021735:award-3,CN1021735,,exclus: entitate privata (SRL/SA)
ot:CN1021735:award-4,CN1021735,,exclus: entitate privata (SRL/SA)
ot:CN1021735:award-5,CN1021735,,exclus: entitate privata (SRL/SA)
ot:CN1021735:award-6,CN1021735,,exclus: entitate privata (SRL/SA)
ot:CN1021735:award-7,CN1021735,,exclus: entitate privata (SRL/SA)
ot:CN1021735:award-8,CN1021735,,exclus: entitate privata (SRL/SA)
ot:CN1021735:award-9,CN1021735,,exclus: entitate privata (SRL/SA)
ot:SCN1063932:award-1,SCN1063932,,exclus: entitate privata (SRL/SA)
ot:2020/S 015-030094:award-1,30094-2020,,exclus: autoritate non-spital
ot:2020/S 015-030094:award-2,30094-2020,,exclus: autoritate non-spital
ot:CAN1035325:award-1,CAN1035325,,exclus: autoritate non-spital
ot:2020/S 122-299173:award-1,299173-2020,,exclus: autoritate non-spital
ot:2020/S 122-299182:award-1,299182-2020,,exclus: autoritate non-spital
ot:CAN1035430:award-1,CAN1035430,,exclus: autoritate non-spital
ot:CAN1035440:award-1,CAN1035440,,exclus: autoritate non-spital
ot:CAN1035444:award-1,CAN1035444,,exclus: autoritate non-spital
ot:2020/S 120-291777:award-1,291777-2020,,exclus: institut de cercetare / fara paturi de spital
ot:SCN1069819:award-1,SCN1069819,,exclus: autoritate non-spital
ot:SCN1069819:award-2,SCN1069819,,exclus: autoritate non-spital
ot:SCN1069819:award-3,SCN1069819,,exclus: autoritate non-spital
ot:SCN1069819:award-4,SCN1069819,,exclus: autoritate non-spital
ot:SCN1069819:award-5,SCN1069819,,exclus: autoritate non-spital
ot:SCN1069922:award-1,SCN1069922,,exclus: autoritate non-spital
ot:SCN1069922:award-10,SCN1069922,,exclus: autoritate non-spital
ot:SCN1069922:award-2,SCN1069922,,exclus: autoritate non-spital
ot:SCN1069922:award-3,SCN1069922,,exclus: autoritate non-spital
ot:SCN1069922:award-4,SCN1069922,,exclus: autoritate non-spital
ot:SCN1069922:award-5,SCN1069922,,exclus: autoritate non-spital
ot:SCN1069922:award-6,SCN1069922,,exclus: autoritate non-spital
ot:SCN1069922:award-7,SCN1069922,,exclus: autoritate non-spital
ot:SCN1069922:award-8,SCN1069922,,exclus: autoritate non-spital
ot:SCN1069922:award-9,SCN1069922,,exclus: autoritate non-spital
ot:SCN1069923:award-1,SCN1069923,,exclus: autoritate non-spital
ot:SCN1069923:award-10,SCN1069923,,exclus: autoritate non-spital
ot:SCN1069923:award-2,SCN1069923,,exclus: autoritate non-spital
ot:SCN1069923:award-3,SCN1069923,,exclus: autoritate non-spital
ot:SCN1069923:award-4,SCN1069923,,exclus: autoritate non-spital
ot:SCN1069923:award-5,SCN1069923,,exclus: autoritate non-spital
ot:SCN1069923:award-6,SCN1069923,,exclus: autoritate non-spital
ot:SCN1069923:award-7,SCN1069923,,exclus: autoritate non-spital
ot:SCN1069923:award-8,SCN1069923,,exclus: autoritate non-spital
ot:SCN1069923:award-9,SCN1069923,,exclus: autoritate non-spital
ot:2020/S 052-122866:award-2,122866-2020,,exclus: autoritate non-spital
ot:2020/S 052-122866:award-1,122866-2020,,exclus: autoritate non-spital
ot:SCN1062065:award-1,SCN1062065,,exclus: autoritate non-spital
ot:2020/S 054-128397:award-1,128397-2020,,exclus: autoritate non-spital
ot:2020/S 054-128397:award-2,128397-2020,,exclus: autoritate non-spital
ot:CAN1035848:award-1,CAN1035848,,exclus: autoritate non-spital
ot:SCN1064629:award-1,SCN1064629,,exclus: autoritate non-spital
ot:SCN1064645:award-1,SCN1064645,,exclus: autoritate non-spital
ot:SCN1067958:award-1,SCN1067958,,exclus: autoritate non-spital
ot:2020/S 085-200953:award-6,200953-2020,,exclus: autoritate non-spital
ot:2020/S 085-200953:award-1,200953-2020,,exclus: autoritate non-spital
ot:2020/S 085-200953:award-2,200953-2020,,exclus: autoritate non-spital
ot:2020/S 085-200953:award-3,200953-2020,,exclus: autoritate non-spital
ot:2020/S 085-200953:award-4,200953-2020,,exclus: autoritate non-spital
ot:2020/S 085-200953:award-5,200953-2020,,exclus: autoritate non-spital
ot:SCN1070285:award-1,SCN1070285,,exclus: unitate militara fara profil de spital
ot:SCN1070285:award-2,SCN1070285,,exclus: unitate militara fara profil de spital
ot:SCN1070285:award-3,SCN1070285,,exclus: unitate militara fara profil de spital
ot:SCN1070285:award-4,SCN1070285,,exclus: unitate militara fara profil de spital
ot:SCN1070285:award-5,SCN1070285,,exclus: unitate militara fara profil de spital
ot:SCN1070285:award-6,SCN1070285,,exclus: unitate militara fara profil de spital
ot:2020/S 127-310198:award-1,310198-2020,,exclus: autoritate non-spital
ot:2020/S 127-310202:award-1,310202-2020,,exclus: autoritate non-spital
ot:CAN1036157:award-1,CAN1036157,,exclus: entitate privata (SRL/SA)
ot:CAN1036212:award-1,CAN1036212,,exclus: autoritate non-spital
ot:CAN1036213:award-1,CAN1036213,,exclus: autoritate non-spital
ot:CAN1036214:award-1,CAN1036214,,exclus: autoritate non-spital
ot:CAN1036215:award-1,CAN1036215,,exclus: autoritate non-spital
ot:CAN1036216:award-1,CAN1036216,,exclus: autoritate non-spital
ot:CAN1036218:award-1,CAN1036218,,exclus: autoritate non-spital
ot:CAN1036219:award-1,CAN1036219,,exclus: autoritate non-spital
ot:CAN1036220:award-1,CAN1036220,,exclus: autoritate non-spital
ot:CAN1036222:award-1,CAN1036222,,exclus: autoritate non-spital
ot:CAN1036223:award-1,CAN1036223,,exclus: autoritate non-spital
ot:CAN1036225:award-1,CAN1036225,,exclus: autoritate non-spital
ot:CAN1036226:award-1,CAN1036226,,exclus: autoritate non-spital
ot:CAN1036232:award-1,CAN1036232,,exclus: autoritate non-spital
ot:CAN1036236:award-1,CAN1036236,,exclus: autoritate non-spital
ot:CAN1036237:award-1,CAN1036237,,exclus: autoritate non-spital
ot:CAN1036239:award-1,CAN1036239,,exclus: autoritate non-spital
ot:CAN1036240:award-1,CAN1036240,,exclus: autoritate non-spital
ot:CAN1036241:award-1,CAN1036241,,exclus: autoritate non-spital
ot:CAN1036266:award-1,CAN1036266,,exclus: autoritate non-spital
ot:CAN1036268:award-1,CAN1036268,,exclus: autoritate non-spital
ot:CAN1036269:award-1,CAN1036269,,exclus: autoritate non-spital
ot:CAN1036271:award-1,CAN1036271,,exclus: autoritate non-spital
ot:CN1022135:award-1,CN1022135,,exclus: autoritate non-spital
ot:CN1022135:award-2,CN1022135,,exclus: autoritate non-spital
ot:CN1022135:award-3,CN1022135,,exclus: autoritate non-spital
ot:CN1022135:award-4,CN1022135,,exclus: autoritate non-spital
ot:CN1022135:award-5,CN1022135,,exclus: autoritate non-spital
ot:SCN1070517:award-1,SCN1070517,,exclus: autoritate non-spital
ot:SCN1070517:award-10,SCN1070517,,exclus: autoritate non-spital
ot:SCN1070517:award-11,SCN1070517,,exclus: autoritate non-spital
